TimeString,X,Y,Z,Speed,BatteryStatus
00:00:00,-126.4017,-73.87161,41.77165,2,0.9750577
00:00:00,-126.2667,-73.85498,41.628,2,0.9746621
00:00:00,-126.1291,-73.83804,41.48162,2,0.9742589
00:00:00,-126.0094,-73.82329,41.35422,2,0.9739079
00:00:00,-125.8797,-73.80732,41.21627,2,0.973528
00:00:00,-125.7257,-73.78834,41.05234,2,0.9730764
00:00:00,-125.5647,-73.76852,40.8811,2,0.9726048
00:00:00,-125.4089,-73.74933,40.71535,2,0.9721482
00:00:00,-125.266,-73.73172,40.56327,2,0.9717293
00:00:00,-125.1096,-73.71246,40.3969,2,0.9712711
00:00:00,-124.9193,-73.689,40.19434,2,0.9707131
00:00:00,-124.7772,-73.6715,40.04316,2,0.9702967
00:00:01,-124.6341,-73.65388,39.89093,2,0.9698774
00:00:01,-124.4941,-73.63663,39.74199,2,0.9694672
00:00:01,-124.32,-73.61519,39.55676,2,0.9689569
00:00:01,-124.1593,-73.59539,39.38573,2,0.9684859
00:00:01,-123.9847,-73.57388,39.19996,2,0.9679742
00:00:01,-123.8502,-73.55731,39.05679,2,0.9675798
00:00:01,-123.6662,-73.53465,38.86103,2,0.9670407
00:00:01,-123.5144,-73.51595,38.69956,2,0.9665959
00:00:01,-123.3373,-73.49413,38.51108,2,0.9660767
00:00:01,-123.201,-73.47735,38.36611,2,0.9656774
00:00:01,-123.0194,-73.45497,38.17284,2,0.9651451
00:00:01,-122.8776,-73.4375,38.02194,2,0.9647295
00:00:01,-122.7255,-73.41876,37.86012,2,0.9642838
00:00:01,-122.5628,-73.39873,37.68707,2,0.9638071
00:00:01,-122.3967,-73.37826,37.51027,2,0.9633201
00:00:01,-122.2555,-73.36087,37.3601,2,0.9629065
00:00:01,-122.0735,-73.33845,37.16644,2,0.9623731
00:00:01,-121.925,-73.32015,37.00842,2,0.9619379
00:00:01,-121.783,-73.30266,36.85732,2,0.9615217
00:00:01,-121.6371,-73.28468,36.70205,2,0.961094
00:00:01,-121.4902,-73.26659,36.54582,2,0.9606637
00:00:01,-121.335,-73.24747,36.38063,2,0.9602087
00:00:01,-121.1748,-73.22773,36.21016,2,0.9597391
00:00:01,-121.0257,-73.20937,36.05157,2,0.9593022
00:00:01,-120.8517,-73.18794,35.86644,2,0.9587923
00:00:01,-120.6924,-73.16831,35.69686,2,0.9583253
00:00:01,-120.5147,-73.14642,35.50781,2,0.9578046
00:00:01,-120.3285,-73.12349,35.30973,2,0.957259
00:00:01,-120.1871,-73.10607,35.15927,2,0.9568446
00:00:01,-120.0194,-73.08541,34.98083,2,0.9563531
00:00:01,-119.872,-73.06725,34.82398,2,0.9559211
00:00:01,-119.7326,-73.05007,34.67559,2,0.9555123
00:00:01,-119.5892,-73.03241,34.52303,2,0.9550921
00:00:01,-119.4532,-73.01566,34.37835,2,0.9546936
00:00:01,-119.3019,-72.99702,34.21735,2,0.9542502
00:00:01,-119.1469,-72.97794,34.05244,2,0.953796
00:00:01,-119.0051,-72.96047,33.90157,2,0.9533804
00:00:01,-118.8276,-72.93861,33.71269,2,0.9528602
00:00:01,-118.6962,-72.92242,33.57288,2,0.9524751
00:00:01,-118.5359,-72.90268,33.40239,2,0.9520054
00:00:01,-118.3874,-72.88438,33.24438,2,0.9515702
00:00:01,-118.2447,-72.8668,33.09248,2,0.9511518
00:00:01,-118.0616,-72.84425,32.89769,2,0.9506153
00:00:01,-117.8862,-72.82264,32.71109,2,0.9501013
00:00:01,-117.738,-72.80438,32.55337,2,0.9496669
00:00:01,-117.5722,-72.78396,32.37697,2,0.9491811
00:00:01,-117.4249,-72.76581,32.22021,2,0.9487493
00:00:01,-117.2794,-72.74789,32.06546,2,0.9483231
00:00:01,-117.1264,-72.72904,31.90263,2,0.9478745
00:00:01,-116.9684,-72.70958,31.73449,2,0.9474114
00:00:01,-116.8086,-72.6899,31.56449,2,0.9469432
00:00:01,-116.6681,-72.67259,31.41503,2,0.9465315
00:00:01,-116.5166,-72.65393,31.25384,2,0.9460875
00:00:01,-116.2981,-72.62701,31.02126,2,0.9454468
00:00:01,-116.1721,-72.6115,30.88727,2,0.9450778
00:00:01,-116.0461,-72.59597,30.75317,2,0.9447084
00:00:01,-115.9019,-72.5782,30.59969,2,0.9442856
00:00:01,-115.773,-72.56233,30.46262,2,0.9439081
00:00:01,-115.6444,-72.54649,30.32579,2,0.9435312
00:00:01,-115.5154,-72.53059,30.18846,2,0.943153
00:00:01,-115.3868,-72.51476,30.05163,2,0.9427761
00:00:01,-115.2522,-72.49818,29.90844,2,0.9423817
00:00:01,-115.1149,-72.48126,29.76235,2,0.9419793
00:00:01,-114.9819,-72.46487,29.62082,2,0.9415895
00:00:01,-114.8504,-72.44868,29.48092,2,0.9412041
00:00:01,-114.6736,-72.4269,29.29283,2,0.940686
00:00:01,-114.5445,-72.411,29.15544,2,0.9403076
00:00:02,-114.4096,-72.39437,29.01185,2,0.9399121
00:00:02,-114.2469,-72.37433,28.83875,2,0.9394354
00:00:02,-114.0967,-72.35583,28.67903,2,0.9389954
00:00:02,-113.9214,-72.33424,28.4925,2,0.9384816
00:00:02,-113.7664,-72.31515,28.32756,2,0.9380273
00:00:02,-113.6174,-72.29679,28.169,2,0.9375906
00:00:02,-113.4689,-72.2785,28.01099,2,0.9371554
00:00:02,-113.3173,-72.25983,27.84971,2,0.9367111
00:00:02,-113.1778,-72.24264,27.70123,2,0.9363022
00:00:02,-113.0357,-72.22514,27.55003,2,0.9358857
00:00:02,-112.8913,-72.20734,27.39637,2,0.9354625
00:00:02,-112.7334,-72.18789,27.22834,2,0.9349996
00:00:02,-112.5949,-72.17084,27.08102,2,0.9345939
00:00:02,-112.4251,-72.14993,26.90039,2,0.9340963
00:00:02,-112.2971,-72.13415,26.76413,2,0.933721
00:00:02,-112.176,-72.11924,26.63536,2,0.9333663
00:00:02,-112.0376,-72.10218,26.48802,2,0.9329605
00:00:02,-111.9171,-72.08733,26.35979,2,0.9326072
00:00:02,-111.797,-72.07254,26.23201,2,0.9322553
00:00:02,-111.6753,-72.05756,26.10258,2,0.9318988
00:00:02,-111.5441,-72.0414,25.96298,2,0.9315143
00:00:02,-111.4132,-72.02527,25.82369,2,0.9311306
00:00:02,-111.2928,-72.01043,25.69553,2,0.9307776
00:00:02,-111.1726,-71.99564,25.56772,2,0.9304256
00:00:02,-111.0477,-71.98026,25.43484,2,0.9300596
00:00:02,-110.9332,-71.96615,25.31298,2,0.9297239
00:00:02,-110.8041,-71.95024,25.1756,2,0.9293455
00:00:02,-110.6823,-71.93523,25.04599,2,0.9289886
00:00:02,-110.537,-71.91734,24.89145,2,0.9285629
00:00:02,-110.4087,-71.90154,24.75489,2,0.9281868
00:00:02,-110.2706,-71.88452,24.6079,2,0.9277819
00:00:02,-110.1274,-71.86689,24.45563,2,0.9273625
00:00:02,-110.0092,-71.85233,24.32984,2,0.927016
00:00:02,-109.8819,-71.83665,24.19441,2,0.926643
00:00:02,-109.7608,-71.82172,24.06549,2,0.9262879
00:00:02,-109.6078,-71.80287,23.90268,2,0.9258394
00:00:02,-109.485,-71.78776,23.77211,2,0.9254798
00:00:02,-109.3663,-71.77313,23.64577,2,0.9251317
00:00:02,-109.2514,-71.75898,23.52352,2,0.924795
00:00:02,-109.1203,-71.74283,23.38399,2,0.9244107
00:00:02,-108.9989,-71.72787,23.25485,2,0.924055
00:00:02,-108.8757,-71.7127,23.12378,2,0.923694
00:00:02,-108.7567,-71.69804,22.99714,2,0.9233451
00:00:02,-108.6305,-71.6825,22.86288,2,0.9229754
00:00:02,-108.5126,-71.66797,22.73743,2,0.9226298
00:00:02,-108.395,-71.65347,22.61225,2,0.922285
00:00:02,-108.2733,-71.63849,22.48279,2,0.9219284
00:00:02,-108.1458,-71.62278,22.34711,2,0.9215547
00:00:02,-108.0293,-71.60843,22.22318,2,0.9212133
00:00:02,-107.9098,-71.59371,22.09606,2,0.9208632
00:00:02,-107.7898,-71.57893,21.96836,2,0.9205115
00:00:02,-107.6715,-71.56435,21.8425,2,0.9201648
00:00:02,-107.5479,-71.54912,21.7109,2,0.9198024
00:00:02,-107.4209,-71.53349,21.57587,2,0.9194304
00:00:02,-107.2911,-71.51749,21.43768,2,0.9190498
00:00:02,-107.1779,-71.50356,21.31732,2,0.9187183
00:00:02,-107.0623,-71.4893,21.19423,2,0.9183792
00:00:02,-106.9206,-71.47185,21.04347,2,0.917964
00:00:02,-106.7993,-71.45691,20.91443,2,0.9176086
00:00:02,-106.6807,-71.44229,20.78819,2,0.9172608
00:00:02,-106.5597,-71.42739,20.65949,2,0.9169063
00:00:02,-106.4159,-71.40968,20.5065,2,0.9164849
00:00:02,-106.2688,-71.39156,20.35002,2,0.9160539
00:00:02,-106.1229,-71.37359,20.19475,2,0.9156262
00:00:02,-106.0041,-71.35896,20.06832,2,0.915278
00:00:02,-105.8875,-71.34459,19.94425,2,0.9149362
00:00:02,-105.6639,-71.31705,19.70638,2,0.9142811
00:00:02,-105.5008,-71.29695,19.5328,2,0.913803
00:00:02,-105.3703,-71.28088,19.39399,2,0.9134206
00:00:02,-105.2408,-71.26492,19.25612,2,0.9130409
00:00:02,-105.0865,-71.24592,19.09194,2,0.9125887
00:00:02,-104.9392,-71.22778,18.9353,2,0.9121572
00:00:02,-104.7787,-71.20802,18.76454,2,0.9116868
00:00:02,-104.6349,-71.19029,18.61144,2,0.9112651
00:00:02,-104.4613,-71.16891,18.42674,2,0.9107563
00:00:02,-104.3249,-71.15211,18.28169,2,0.9103568
00:00:03,-104.1959,-71.13622,18.14439,2,0.9099786
00:00:03,-104.0191,-71.11445,17.95629,2,0.9094605
00:00:03,-103.8334,-71.09157,17.75863,2,0.9089161
00:00:03,-103.6872,-71.07357,17.60316,2,0.9084879
00:00:03,-103.5276,-71.0539,17.43329,2,0.90802
00:00:03,-103.3859,-71.03645,17.28258,2,0.9076049
00:00:03,-103.2519,-71.01994,17.13995,2,0.9072121
00:00:03,-103.1112,-71.00262,16.99026,2,0.9067998
00:00:03,-102.9692,-70.98512,16.83911,2,0.9063835
00:00:03,-102.8306,-70.96806,16.69173,2,0.9059775
00:00:03,-102.6706,-70.94835,16.52149,2,0.9055086
00:00:03,-102.5463,-70.93304,16.38922,2,0.9051443
00:00:03,-102.4149,-70.91685,16.24936,2,0.904759
00:00:03,-102.2359,-70.8948,16.05893,2,0.9042345
00:00:03,-102.0874,-70.87651,15.90097,2,0.9037995
00:00:03,-101.9189,-70.85575,15.72167,2,0.9033056
00:00:03,-101.7899,-70.83985,15.58434,2,0.9029273
00:00:03,-101.6621,-70.82412,15.44845,2,0.902553
00:00:03,-101.5116,-70.80558,15.28829,2,0.9021119
00:00:03,-101.3757,-70.78884,15.14373,2,0.9017137
00:00:03,-101.2356,-70.77158,14.99457,2,0.9013029
00:00:03,-101.0963,-70.75443,14.8464,2,0.9008948
00:00:03,-100.9663,-70.73842,14.70811,2,0.9005139
00:00:03,-100.8203,-70.72043,14.55269,2,0.9000858
00:00:03,-100.6952,-70.70502,14.41964,2,0.8997193
00:00:03,-100.5624,-70.68866,14.2783,2,0.89933
00:00:03,-100.4312,-70.6725,14.13872,2,0.8989456
00:00:03,-100.294,-70.6556,13.99278,2,0.8985436
00:00:03,-100.1514,-70.63803,13.84102,2,0.8981256
00:00:03,-99.99243,-70.61845,13.67187,2,0.8976597
00:00:03,-99.84502,-70.60029,13.51503,2,0.8972276
00:00:03,-99.6769,-70.57957,13.33614,2,0.8967349
00:00:03,-99.53194,-70.56172,13.1819,2,0.8963101
00:00:03,-99.36096,-70.54066,12.99998,2,0.895809
00:00:03,-99.22112,-70.52343,12.8512,2,0.8953992
00:00:03,-99.08773,-70.507,12.70927,2,0.8950082
00:00:03,-98.90982,-70.48508,12.51996,2,0.8944868
00:00:03,-98.77215,-70.46812,12.37348,2,0.8940833
00:00:03,-98.63229,-70.45089,12.22466,2,0.8936734
00:00:03,-98.50021,-70.43462,12.08414,2,0.8932863
00:00:03,-98.34139,-70.41506,11.91515,2,0.8928209
00:00:03,-98.20521,-70.39828,11.77025,2,0.8924218
00:00:03,-98.06158,-70.38059,11.61743,2,0.8920009
00:00:03,-97.9351,-70.36501,11.48285,2,0.8916302
00:00:03,-97.81657,-70.35041,11.35674,2,0.8912828
00:00:03,-97.68176,-70.3338,11.21329,2,0.8908877
00:00:03,-97.54979,-70.31754,11.07287,2,0.8905009
00:00:03,-97.42264,-70.30188,10.93758,2,0.8901283
00:00:03,-97.27261,-70.2834,10.77795,2,0.8896886
00:00:03,-97.13382,-70.2663,10.63027,2,0.8892817
00:00:03,-96.99871,-70.24966,10.48651,2,0.8888858
00:00:03,-96.87383,-70.23428,10.35363,2,0.8885198
00:00:03,-96.7391,-70.21769,10.21028,2,0.8881249
00:00:03,-96.61317,-70.20218,10.0763,2,0.8877559
00:00:03,-96.47826,-70.18556,9.932741,2,0.8873605
00:00:03,-96.33488,-70.1679,9.78019,2,0.8869402
00:00:03,-96.20998,-70.15251,9.647289,2,0.8865741
00:00:03,-96.07373,-70.13573,9.502321,2,0.8861749
00:00:03,-95.94083,-70.11935,9.360907,2,0.8857853
00:00:03,-95.81018,-70.10326,9.221901,2,0.8854024
00:00:03,-95.67956,-70.08717,9.082916,2,0.8850196
00:00:03,-95.52672,-70.06834,8.920288,2,0.8845717
00:00:03,-95.39344,-70.05193,8.778475,2,0.8841811
00:00:03,-95.25565,-70.03495,8.631866,2,0.8837773
00:00:03,-95.121,-70.01836,8.488592,2,0.8833826
00:00:03,-94.99664,-70.00304,8.356271,2,0.8830181
00:00:03,-94.86674,-69.98705,8.218058,2,0.8826374
00:00:03,-94.71209,-69.96799,8.053503,2,0.8821842
00:00:03,-94.59612,-69.95371,7.930114,2,0.8818443
00:00:03,-94.47878,-69.93925,7.805263,2,0.8815004
00:00:03,-94.35095,-69.92351,7.669253,2,0.8811258
00:00:03,-94.20772,-69.90586,7.516851,2,0.880706
00:00:03,-94.08009,-69.89014,7.38105,2,0.8803319
00:00:04,-93.93529,-69.8723,7.226979,2,0.8799075
00:00:04,-93.80215,-69.8559,7.085325,2,0.8795174
00:00:04,-93.68526,-69.8415,6.960953,2,0.8791748
00:00:04,-93.55918,-69.82597,6.826795,2,0.8788053
00:00:04,-93.42811,-69.80982,6.687334,2,0.8784211
00:00:04,-93.2626,-69.78944,6.511231,2,0.8779361
00:00:04,-93.13573,-69.77381,6.376243,2,0.8775643
00:00:04,-93.00983,-69.7583,6.242273,2,0.8771952
00:00:04,-92.89079,-69.74364,6.115622,2,0.8768464
00:00:04,-92.7773,-69.72966,5.994862,2,0.8765138
00:00:04,-92.65662,-69.7148,5.866463,2,0.8761601
00:00:04,-92.52362,-69.69842,5.724943,2,0.8757703
00:00:04,-92.40366,-69.68364,5.597307,2,0.8754188
00:00:04,-92.12902,-69.64981,5.305084,2,0.8746139
00:00:04,-91.88258,-69.61945,5.042867,2,0.8738917
00:00:04,-91.65498,-69.59142,4.800706,2,0.8732246
00:00:04,-91.42483,-69.56306,4.55582,2,0.8725501
00:00:04,-91.15852,-69.53026,4.272463,2,0.8717696
00:00:04,-90.91377,-69.50011,4.012053,2,0.8710523
00:00:04,-90.6822,-69.47158,3.765649,2,0.8703736
00:00:04,-90.4415,-69.44193,3.509539,2,0.8696682
00:00:04,-90.17252,-69.4088,3.223347,2,0.8688799
00:00:04,-89.8855,-69.37344,2.917945,2,0.8680387
00:00:04,-89.55058,-69.33218,2.56158,2,0.8670571
00:00:04,-89.25031,-69.2952,2.242098,2,0.8661771
00:00:04,-88.96221,-69.2597,1.935551,2,0.8653328
00:00:04,-88.65578,-69.22195,1.609504,2,0.8644347
00:00:04,-88.35428,-69.18481,1.288697,2,0.8635511
00:00:04,-88.07787,-69.15076,0.9945889,2,0.862741
00:00:04,-87.7923,-69.11559,0.6907432,2,0.8619041
00:00:04,-87.49161,-69.07854,0.3708038,2,0.8610228
00:00:04,-87.16011,-69.03771,0.01809001,2,0.8600513
00:00:04,-86.88654,-69.00401,-0.2729957,2,0.8592496
00:00:04,-86.52285,-68.95921,-0.6599622,2,0.8581837
00:00:04,-86.22545,-68.92258,-0.9764032,2,0.8573121
00:00:04,-85.93253,-68.8865,-1.288074,2,0.8564537
00:00:04,-85.57529,-68.84249,-1.668178,2,0.8554067
00:00:04,-85.28949,-68.80729,-1.972277,2,0.8545691
00:00:04,-84.95492,-68.76608,-2.328268,2,0.8535885
00:00:04,-84.66952,-68.73092,-2.631939,2,0.8527521
00:00:04,-84.3762,-68.69479,-2.944037,2,0.8518925
00:00:04,-84.04998,-68.6546,-3.291136,2,0.8509364
00:00:04,-83.77651,-68.62092,-3.582108,2,0.850135
00:00:05,-83.50732,-68.58776,-3.868536,2,0.849346
00:00:05,-83.2378,-68.55456,-4.155309,2,0.8485562
00:00:05,-82.87365,-68.5097,-4.542771,2,0.8474889
00:00:05,-82.57641,-68.47308,-4.859043,2,0.8466178
00:00:05,-82.30678,-68.43987,-5.145937,2,0.8458276
00:00:05,-82.02187,-68.40478,-5.449086,2,0.8449926
00:00:05,-81.69012,-68.36391,-5.802075,2,0.8440203
00:00:05,-81.37132,-68.32465,-6.141274,2,0.843086
00:00:05,-81.10955,-68.2924,-6.419809,2,0.8423188
00:00:05,-80.77414,-68.25108,-6.776689,2,0.8413358
00:00:05,-80.44932,-68.21107,-7.122306,2,0.8403839
00:00:05,-80.15213,-68.17446,-7.438519,2,0.8395129
00:00:05,-79.80847,-68.13213,-7.804186,2,0.8385057
00:00:05,-79.2427,-68.06243,-8.406179,2,0.8368475
00:00:05,-78.85918,-68.01519,-8.81424,2,0.8357236
00:00:05,-78.57962,-67.98075,-9.111703,2,0.8349043
00:00:05,-78.22002,-67.93645,-9.494318,2,0.8338504
00:00:05,-77.90517,-67.89767,-9.829323,2,0.8329276
00:00:05,-77.62478,-67.86313,-10.12765,2,0.8321059
00:00:05,-76.98804,-68.15211,-10.89749,2,0.8311526
00:00:05,-76.73791,-68.53752,-11.14471,2,0.8301091
00:00:05,-76.55204,-68.82391,-11.32841,2,0.8293337
00:00:05,-76.33323,-69.16105,-11.54467,2,0.8284208
00:00:05,-76.15609,-69.43398,-11.71974,2,0.8276818
00:00:05,-75.97425,-69.71416,-11.89947,2,0.8269233
00:00:05,-75.77944,-70.01432,-12.092,2,0.8261105
00:00:05,-75.59754,-70.29459,-12.27178,2,0.8253517
00:00:05,-75.41216,-70.58022,-12.455,2,0.8245783
00:00:05,-75.2086,-70.89386,-12.65619,2,0.8237292
00:00:05,-74.96317,-71.27203,-12.89876,2,0.8227053
00:00:05,-74.74429,-71.60926,-13.11508,2,0.8217922
00:00:05,-74.48236,-72.01284,-13.37396,2,0.8206995
00:00:06,-74.24117,-72.38447,-13.61234,2,0.8196933
00:00:06,-74.02615,-72.71576,-13.82485,2,0.8187963
00:00:06,-73.81042,-73.04816,-14.03807,2,0.8178963
00:00:06,-73.59995,-73.37247,-14.2461,2,0.8170183
00:00:06,-73.40091,-73.67915,-14.44282,2,0.8161879
00:00:06,-73.13807,-74.08412,-14.70259,2,0.8150914
00:00:06,-72.9285,-74.40703,-14.90972,2,0.8142172
00:00:06,-72.69583,-74.76552,-15.13967,2,0.8132465
00:00:06,-72.49638,-75.07284,-15.3368,2,0.8124144
00:00:06,-72.25848,-75.43939,-15.57192,2,0.8114219
00:00:06,-72.04301,-75.77139,-15.78488,2,0.810523
00:00:06,-71.81371,-76.12469,-16.01151,2,0.8095664
00:00:06,-71.58965,-76.46991,-16.23295,2,0.8086317
00:00:06,-71.372,-76.80526,-16.44807,2,0.8077238
00:00:06,-71.16836,-77.11903,-16.64933,2,0.8068742
00:00:06,-70.98197,-77.4062,-16.83355,2,0.8060967
00:00:06,-70.75426,-77.75706,-17.05861,2,0.8051467
00:00:06,-70.54369,-78.0815,-17.26672,2,0.8042682
00:00:06,-70.30639,-78.44713,-17.50125,2,0.8032783
00:00:06,-70.07034,-78.81084,-17.73455,2,0.8022936
00:00:06,-69.82407,-79.19028,-17.97795,2,0.8012663
00:00:06,-69.5656,-79.58853,-18.23341,2,0.8001879
00:00:06,-69.23969,-80.0907,-18.55552,2,0.7988283
00:00:06,-68.89565,-80.6208,-18.89556,2,0.7973931
00:00:06,-68.58844,-81.09413,-19.19918,2,0.7961115
00:00:06,-68.27283,-81.58041,-19.51111,2,0.7947949
00:00:06,-67.97361,-82.04146,-19.80684,2,0.7935466
00:00:06,-67.64495,-82.54785,-20.13167,2,0.7921755
00:00:06,-67.3511,-83.00062,-20.4221,2,0.7909496
00:00:07,-67.00098,-83.54007,-20.76813,2,0.789489
00:00:07,-66.65526,-84.07277,-21.10983,2,0.7880467
00:00:07,-66.21765,-84.74703,-21.54234,2,0.7862211
00:00:07,-65.87856,-85.26949,-21.87747,2,0.7848065
00:00:07,-65.50781,-85.84074,-22.2439,2,0.7832599
00:00:07,-65.21328,-86.29456,-22.53501,2,0.7820311
00:00:07,-64.9243,-86.73982,-22.82062,2,0.7808256
00:00:07,-64.60137,-87.2374,-23.13979,2,0.7794784
00:00:07,-64.19143,-87.86904,-23.54495,2,0.7777682
00:00:07,-63.88843,-88.33591,-23.84442,2,0.7765042
00:00:07,-63.60512,-88.77242,-24.12443,2,0.7753223
00:00:07,-63.32111,-89.21002,-24.40513,2,0.7741374
00:00:07,-63.0563,-89.61803,-24.66685,2,0.7730327
00:00:07,-62.79834,-90.0155,-24.92181,2,0.7719566
00:00:07,-62.54044,-90.41286,-25.17669,2,0.7708807
00:00:07,-62.28915,-90.80004,-25.42505,2,0.7698324
00:00:07,-62.03375,-91.19357,-25.67748,2,0.7687669
00:00:07,-61.77834,-91.58709,-25.92991,2,0.7677014
00:00:07,-61.52205,-91.98199,-26.18322,2,0.7666323
00:00:07,-61.24118,-92.41475,-26.46081,2,0.7654606
