TimeString,X,Y,Z,Speed,BatteryStatus
00:00:05,-85.42616,-68.46509,-7.667595,2,0.8464268,Node (6),Edge (10)
00:00:10,-46.26152,-119.8277,-46.88988,2,0.6915835,Node (6),Edge (10)
00:00:15,18.08751,-127.0213,-50.66053,2,0.53583,Node (2),Edge (2)
00:00:20,90.08159,-140.8629,-36.78442,2,0.3778841,Node (2),Edge (2)
00:00:25,141.0375,-179.2,-21.97861,2,0.250911,Node (3),-
00:00:30,141.0375,-179.2,-21.97861,2,0.3017955,Node (3),-
00:00:36,141.0375,-179.2,-21.97861,2,0.3533933,Node (3),-
00:00:41,141.0375,-179.2,-21.97861,2,0.4037284,Node (3),-
00:00:46,141.0375,-179.2,-21.97861,2,0.4542597,Node (3),-
00:00:51,141.0375,-179.2,-21.97861,2,0.505489,Node (3),-
00:00:56,141.0375,-179.2,-21.97861,2,0.5558388,Node (3),-
00:01:01,141.0375,-179.2,-21.97861,2,0.6070214,Node (3),-
00:01:06,141.0375,-179.2,-21.97861,2,0.6582633,Node (3),-
00:01:11,141.0375,-179.2,-21.97861,2,0.708467,Node (3),-
00:01:16,141.0375,-179.2,-21.97861,2,0.759243,Node (3),-
00:01:21,141.0375,-179.2,-21.97861,2,0.8105773,Node (3),-
00:01:26,141.0375,-179.2,-21.97861,2,0.8613204,Node (3),-
00:01:32,141.0375,-179.2,-21.97861,2,0.9142255,Node (3),-
00:01:37,141.0375,-179.2,-21.97861,2,0.964648,Node (3),-
00:01:42,149.0737,-164.0859,-18.70009,2,0.9769336,Node (3),Edge (9)
00:01:47,183.389,-96.55974,-3.317371,2,0.8738785,Node (3),Edge (9)
00:01:52,241.2057,-103.0075,27.3994,2,0.773036,Node (3),Edge (9)
