TimeString,X,Y,Z,Speed,BatteryStatus,Node,Edge
00:00:05,-85.87566,-68.52045,-7.189329,2,0.8477442,Node (6),Edge (10)
00:00:10,-47.53715,-117.8622,-45.62913,2,0.6940916,Node (6),Edge (10)
00:00:15,13.94746,-127.5478,-51.23416,2,0.5415396,Node (2),Edge (2)
00:00:20,84.49789,-136.903,-38.40682,2,0.3877992,Node (2),Edge (2)
00:00:25,141.0375,-179.2,-21.97861,2,0.2456307,Node (3),-
00:00:30,141.0375,-179.2,-21.97861,2,0.2963945,Node (3),-
00:00:35,141.0375,-179.2,-21.97861,2,0.3465803,Node (3),-
00:00:40,141.0375,-179.2,-21.97861,2,0.3967872,Node (3),-
00:00:45,141.0375,-179.2,-21.97861,2,0.4476214,Node (3),-
00:00:50,141.0375,-179.2,-21.97861,2,0.4981191,Node (3),-
00:00:55,141.0375,-179.2,-21.97861,2,0.5485682,Node (3),-
00:01:01,141.0375,-179.2,-21.97861,2,0.5999277,Node (3),-
00:01:06,141.0375,-179.2,-21.97861,2,0.6513174,Node (3),-
00:01:11,141.0375,-179.2,-21.97861,2,0.7024451,Node (3),-
00:01:16,141.0375,-179.2,-21.97861,2,0.7527099,Node (3),-
00:01:21,141.0375,-179.2,-21.97861,2,0.8031555,Node (3),-
00:01:26,141.0375,-179.2,-21.97861,2,0.8547834,Node (3),-
00:01:31,141.0375,-179.2,-21.97861,2,0.9061164,Node (3),-
00:01:36,141.0375,-179.2,-21.97861,2,0.9566597,Node (3),-
00:01:41,145.3314,-171.4502,-20.37769,2,0.9881726,Node (3),Edge (9)
00:01:46,179.1759,-104.8503,-5.205992,2,0.8865313,Node (3),Edge (9)
